,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
185,610237,1335023,Entire home/apt,,Praha 10,131,5.0,2.0,1.0,1.0,35.0,2.0,50.072036,14.460611,2016-03-21 14:29:02.794425
186,620063,3059788,Entire home/apt,,Praha 5,72,4.5,,2.0,1.0,88.0,3.0,50.071056,14.403422,2016-03-21 15:09:21.579946
187,623098,3089707,Entire home/apt,,Praha 7,234,5.0,2.0,1.0,1.0,34.0,1.0,50.099104,14.424284,2016-03-21 14:35:29.677855
188,626762,2691904,Entire home/apt,,Praha 1,10,5.0,,1.0,1.0,290.0,2.0,50.087759,14.421872,2016-03-21 16:01:57.669559
189,634190,3157649,Entire home/apt,,Praha 6,69,5.0,4.0,0.0,1.0,46.0,2.0,50.091786,14.313696,2016-03-21 16:57:50.360639
190,642846,3214053,Entire home/apt,,Praha 13,68,5.0,,2.0,1.0,12.0,2.0,50.044326,14.280927,2016-03-21 17:56:46.315698
191,645883,3234941,Entire home/apt,,Praha 6,2,5.0,2.0,2.0,1.0,43.0,8.0,50.098739,14.346952,2016-03-21 16:42:44.394226
192,648531,3174648,Entire home/apt,,Praha 10,1,5.0,4.0,2.0,1.0,84.0,3.0,50.073589,14.455276,2016-03-21 16:19:11.489877
193,652527,3279605,Entire home/apt,,Praha 2,171,5.0,4.0,0.0,1.0,45.0,,50.074836,14.430085,2016-03-21 17:11:38.391184
194,653884,3289004,Entire home/apt,,Praha 1,1,5.0,4.0,1.0,1.0,145.0,1.0,50.086253,14.407953,2016-03-21 14:29:22.232425
195,656514,3306749,Entire home/apt,,Kunratice,13,4.5,5.0,2.0,1.0,39.0,2.0,50.014666,14.474615,2016-03-21 18:41:57.425669
196,656653,3293135,Entire home/apt,,Praha 6,9,4.5,4.0,1.0,2.0,81.0,2.0,50.110804,14.390483,2016-03-21 18:37:03.606926
197,658618,3321411,Entire home/apt,,Praha 7,47,4.5,2.0,1.0,1.0,46.0,2.0,50.10195,14.417578,2016-03-21 16:08:16.029809
198,658865,3323178,Entire home/apt,,Praha 5,0,,2.0,0.0,1.0,70.0,3.0,50.077635,14.405745,2016-03-21 15:04:08.995909
199,659503,3327168,Entire home/apt,,Praha 6,2,5.0,,4.0,2.0,383.0,2.0,50.083705,14.378816,2016-03-21 17:02:13.977011
200,667478,3279605,Entire home/apt,,Praha 2,140,4.5,3.0,0.0,1.0,45.0,,50.070381,14.430857,2016-03-21 18:51:30.175530
201,668858,2635161,Entire home/apt,,Praha 1,6,4.5,4.0,1.0,1.0,93.0,,50.090937,14.418721,2016-03-21 16:06:18.889944
202,668880,2635161,Entire home/apt,,Praha 1,9,4.5,4.0,1.0,1.0,102.0,,50.089512,14.419329,2016-03-21 15:51:30.840884
203,668902,2635161,Entire home/apt,,Praha 1,11,4.5,5.0,2.0,2.0,130.0,,50.091496,14.418857,2016-03-21 14:24:59.726760
204,670621,3398239,Entire home/apt,,Praha 2,0,,3.0,1.0,1.0,94.0,2.0,50.076023,14.427997,2016-03-21 17:52:31.608104
205,673595,3398239,Entire home/apt,,Praha 2,3,5.0,5.0,1.0,1.0,107.0,2.0,50.07578,14.427702,2016-03-21 17:17:57.349987
206,673821,3279605,Entire home/apt,,Praha 2,143,5.0,4.0,0.0,1.0,45.0,,50.073278,14.431217,2016-03-21 18:45:10.611217
207,679276,3457205,Entire home/apt,,Praha 5,14,4.5,5.0,1.0,1.0,93.0,2.0,50.078672,14.405702,2016-03-21 18:34:29.318102
208,681166,3279605,Entire home/apt,,Praha 2,207,4.5,3.0,0.0,1.0,53.0,,50.071412,14.430602,2016-03-21 17:25:28.270198
209,684036,3457215,Private room,,Praha 7,151,5.0,4.0,1.0,1.0,30.0,2.0,50.100712,14.420065,2016-03-21 16:54:58.371947
210,686996,3425325,Entire home/apt,,Praha 6,70,5.0,4.0,1.0,1.0,63.0,2.0,50.102866,14.417558,2016-03-21 14:18:37.748801
211,688578,1346648,Private room,,Praha 4,13,4.0,,1.0,1.0,23.0,2.0,50.061805,14.445687,2016-03-21 17:15:07.960422
212,689953,3524444,Entire home/apt,,Praha 10,59,4.5,3.0,2.0,1.0,35.0,1.0,50.070653,14.45848,2016-03-21 17:30:30.727077
213,690105,1199726,Entire home/apt,,Praha 1,242,5.0,4.0,2.0,1.0,114.0,,50.088099,14.418145,2016-03-21 16:16:31.760296
214,690526,3528009,Entire home/apt,,Praha 1,121,5.0,3.0,1.0,1.0,58.0,1.0,50.08274,14.430827,2016-03-21 18:27:35.833273
215,691240,3533590,Entire home/apt,,Praha 1,68,5.0,4.0,2.0,1.0,72.0,2.0,50.077562,14.429596,2016-03-21 14:26:04.340318
216,691380,3533590,Entire home/apt,,Praha 9,28,5.0,4.0,1.0,1.0,58.0,2.0,50.106526,14.489201,2016-03-21 15:49:45.629037
217,691485,3534836,Entire home/apt,,Praha 1,132,4.5,,3.0,1.0,29.0,2.0,50.078486,14.417847,2016-03-21 15:36:37.836439
218,692045,3537968,Entire home/apt,,Praha 6,34,5.0,4.0,1.0,1.0,38.0,1.0,50.080836,14.379861,2016-03-21 16:34:54.706339
219,693163,3545876,Entire home/apt,,Praha 1,7,5.0,4.0,1.0,1.0,138.0,,50.087883,14.40071,2016-03-21 16:13:35.731089
220,693370,3546506,Entire home/apt,,Praha 1,1,5.0,2.0,1.0,1.0,73.0,1.0,50.088074,14.40049,2016-03-21 17:25:34.491943
221,695142,3557824,Entire home/apt,,Praha 7,29,4.5,4.0,1.0,1.0,64.0,2.0,50.101041,14.435983,2016-03-21 14:17:25.244982
222,696116,2123719,Entire home/apt,,Praha 6,5,4.5,,3.0,1.0,104.0,1.0,50.084958,14.376728,2016-03-21 14:21:09.723080
223,696837,3568804,Entire home/apt,,Praha 1,81,5.0,5.0,1.0,1.0,98.0,,50.083559,14.416755,2016-03-21 18:54:54.305744
224,699944,3590595,Entire home/apt,,Praha 10,27,4.5,4.0,2.0,1.0,59.0,1.0,50.068637,14.482744,2016-03-21 18:03:35.389216
225,701644,3279605,Entire home/apt,,Praha 2,94,4.5,3.0,0.0,1.0,45.0,,50.071138,14.430345,2016-03-21 18:10:14.128981
226,702373,3174648,Private room,,Praha 1,3,5.0,,1.0,1.0,209.0,2.0,50.079229,14.423066,2016-03-21 18:21:31.513732
227,703698,3613665,Private room,,Praha 5,3,5.0,4.0,1.0,1.0,52.0,1.0,50.068042,14.397644,2016-03-21 16:22:17.122210
228,703706,3456260,Entire home/apt,,Praha 1,16,4.5,2.0,1.0,1.0,58.0,3.0,50.092739,14.430331,2016-03-21 14:21:30.426186
229,705050,3622400,Entire home/apt,,Praha 2,147,5.0,2.0,1.0,1.0,60.0,2.0,50.062866,14.423834,2016-03-21 14:50:45.054073
230,705304,3012153,Entire home/apt,,Praha 7,70,4.5,4.0,1.0,1.0,53.0,2.0,50.105952,14.450213,2016-03-21 16:10:46.241517
231,706726,3228013,Entire home/apt,,Praha 2,103,5.0,3.0,0.0,1.0,46.0,,50.072892,14.429651,2016-03-21 14:21:40.567713
232,707963,3640353,Entire home/apt,,Praha 1,52,5.0,4.0,1.0,1.0,64.0,1.0,50.088769,14.400205,2016-03-21 14:36:24.381550
233,708571,3279605,Entire home/apt,,Praha 2,66,5.0,3.0,0.0,1.0,49.0,,50.073674,14.429961,2016-03-21 17:38:02.590113
234,711288,3228013,Entire home/apt,,Praha 2,27,5.0,,1.0,1.0,58.0,,50.074945,14.431239,2016-03-21 19:09:43.594811
235,712921,1224088,Private room,,Praha 6,82,4.5,2.0,1.0,1.0,27.0,1.0,50.106301,14.400619,2016-03-21 14:12:35.493594
236,713591,3673291,Entire home/apt,,Praha 1,44,4.5,4.0,1.0,1.0,60.0,,50.084147,14.415279,2016-03-21 17:15:34.596982
237,714429,3679397,Entire home/apt,,Praha 10,6,4.0,2.0,1.0,1.0,46.0,1.0,50.080314,14.485061,2016-03-21 19:15:55.740517
238,718775,3707769,Private room,,Praha 5,8,4.5,5.0,1.0,1.0,45.0,1.0,50.07213,14.385262,2016-03-21 14:16:29.985396
239,722898,3733722,Entire home/apt,,Praha 10,28,4.5,3.0,2.0,1.0,29.0,3.0,50.070466,14.464711,2016-03-21 17:06:01.736937
240,726086,3756469,Entire home/apt,,Praha 9,14,4.5,5.0,2.0,1.0,74.0,1.0,50.105278,14.487653,2016-03-21 16:09:52.797407
241,726128,3756469,Entire home/apt,,Praha 9,6,5.0,5.0,2.0,,74.0,1.0,50.103403,14.485888,2016-03-21 14:11:44.353091
242,726817,3763896,Entire home/apt,,Praha 1,34,4.0,2.0,1.0,1.0,53.0,1.0,50.090666,14.429855,2016-03-21 16:13:38.950638
243,728068,3764598,Entire home/apt,,Praha 1,162,4.5,4.0,1.0,1.0,55.0,2.0,50.089657,14.400212,2016-03-21 17:58:10.395310
244,730339,3409736,Private room,,Praha 1,0,,,1.0,1.0,281.0,4.0,50.07941,14.424529,2016-03-21 15:38:20.376059
245,733462,3287258,Private room,,Praha 1,0,,2.0,1.0,1.0,81.0,,50.080794,14.425811,2016-03-21 15:27:18.054093
246,734058,2227448,Entire home/apt,,Praha 1,178,5.0,,1.0,1.0,59.0,3.0,50.077168,14.429951,2016-03-21 16:30:23.334243
247,735375,3763896,Entire home/apt,,Praha 1,65,4.5,2.0,1.0,1.0,55.0,1.0,50.079355,14.421272,2016-03-21 17:24:38.776603
248,735399,3763896,Entire home/apt,,Praha 1,75,4.0,2.0,1.0,1.0,57.0,1.0,50.079251,14.420921,2016-03-21 18:48:07.520371
249,735717,3763896,Entire home/apt,,Praha 1,79,4.5,2.0,1.0,1.0,53.0,1.0,50.078759,14.422392,2016-03-21 18:24:39.118410
250,735728,3763896,Entire home/apt,,Praha 1,53,4.0,2.0,1.0,1.0,53.0,1.0,50.088924,14.42509,2016-03-21 18:13:29.960161
251,735747,3763896,Entire home/apt,,Praha 1,27,4.5,2.0,1.0,1.0,53.0,1.0,50.07817,14.417292,2016-03-21 18:35:39.512659
252,741329,3879455,Private room,,Praha 7,12,4.5,3.0,1.0,1.0,26.0,1.0,50.101606,14.445983,2016-03-21 18:36:36.399149
253,742926,3214053,Private room,,Praha 13,29,5.0,,1.0,1.0,12.0,2.0,50.044328,14.284504,2016-03-21 15:14:39.298973
254,743044,2227448,Entire home/apt,,Praha 1,126,5.0,,1.0,,59.0,3.0,50.078224,14.429818,2016-03-21 14:23:09.452767
255,744239,3828636,Entire home/apt,,Praha 15,4,5.0,2.0,1.0,1.0,82.0,2.0,50.044544,14.514799,2016-03-21 14:59:35.637416
256,747075,3920726,Private room,,Praha 5,0,,1.0,1.0,,46.0,1.0,50.067296,14.370318,2016-03-21 16:52:24.289948
257,747785,3228013,Entire home/apt,,Praha 2,68,5.0,4.0,0.0,1.0,46.0,,50.075074,14.43118,2016-03-21 16:29:47.264647
258,748400,3931098,Entire home/apt,,Praha 2,48,4.5,4.0,2.0,1.0,57.0,2.0,50.071665,14.415546,2016-03-21 15:10:43.936448
259,750331,3313415,Private room,,Praha 1,41,4.5,2.0,1.0,,81.0,2.0,50.090448,14.43609,2016-03-21 16:22:47.833849
260,751446,3951405,Entire home/apt,,Praha 5,47,4.5,5.0,2.0,1.0,44.0,2.0,50.07048,14.371627,2016-03-21 14:49:53.267737
261,751998,3954566,Entire home/apt,,Praha 5,88,4.5,2.0,1.0,1.0,26.0,2.0,50.042709,14.395581,2016-03-21 16:36:43.252369
262,752489,3957586,Entire home/apt,,Praha 10,0,,2.0,2.0,,215.0,7.0,50.057262,14.500013,2016-03-21 16:50:30.724998
263,753162,3961711,Entire home/apt,,Praha 2,33,5.0,,4.0,,103.0,1.0,50.07595,14.433324,2016-03-21 17:22:44.841607
264,753265,433563,Entire home/apt,,Praha 2,78,4.5,,2.0,2.0,81.0,2.0,50.066422,14.418814,2016-03-21 18:58:11.851170
265,757660,3990737,Private room,,Praha 6,39,4.5,2.0,1.0,1.0,18.0,2.0,50.080963,14.31997,2016-03-21 18:43:31.527913
266,757739,3991275,Entire home/apt,,Praha 22,5,4.5,4.0,1.0,1.0,45.0,1.0,50.031708,14.588956,2016-03-21 16:20:58.147045
267,758010,3993175,Private room,,Praha 1,6,5.0,2.0,1.0,1.0,46.0,1.0,50.081656,14.418262,2016-03-21 17:48:25.773808
268,760597,3456260,Entire home/apt,,Praha 8,43,5.0,2.0,1.0,1.0,61.0,3.0,50.090911,14.441565,2016-03-21 16:49:10.908259
269,768286,3059788,Entire home/apt,,Praha 5,39,4.5,,2.0,1.0,77.0,2.0,50.071128,14.404575,2016-03-21 14:15:13.034516
270,768786,4055186,Entire home/apt,,Praha 6,45,5.0,2.0,1.0,1.0,44.0,3.0,50.100256,14.384291,2016-03-21 18:09:51.112265
271,769451,4059078,Entire home/apt,,Praha 1,245,4.5,5.0,1.0,,48.0,1.0,50.089566,14.424896,2016-03-21 17:41:50.224489
272,769858,4061665,Entire home/apt,,Praha 1,7,4.5,2.0,1.0,,150.0,5.0,50.087755,14.396635,2016-03-21 18:56:08.244786
273,770395,2795092,Entire home/apt,,Praha 1,134,4.5,,3.0,,171.0,2.0,50.089873,14.420688,2016-03-21 15:37:41.298717
274,771128,4068167,Private room,,Praha 3,40,5.0,2.0,1.0,1.0,22.0,2.0,50.088195,14.486851,2016-03-21 18:04:52.310973
275,773756,1472905,Entire home/apt,,Praha 8,74,5.0,4.0,1.0,1.0,46.0,2.0,50.093268,14.456494,2016-03-21 17:26:02.229513
276,780866,4102236,Entire home/apt,,Praha 3,80,5.0,3.0,1.0,1.0,29.0,2.0,50.087256,14.446979,2016-03-21 18:41:54.744523
277,781489,3895818,Entire home/apt,,Praha 3,4,4.0,4.0,1.0,1.0,59.0,3.0,50.085475,14.448874,2016-03-21 17:47:23.206623
278,782440,4102236,Private room,,Praha 3,111,4.5,2.0,1.0,1.0,23.0,2.0,50.087336,14.445382,2016-03-21 14:16:05.157564
279,782489,4102236,Private room,,Praha 3,96,4.5,2.0,1.0,1.0,23.0,2.0,50.086738,14.445373,2016-03-21 14:34:46.781224
280,782770,4102236,Private room,,Praha 3,88,5.0,2.0,1.0,1.0,23.0,2.0,50.087452,14.445596,2016-03-21 16:32:29.621879
281,782777,4127948,Private room,,Praha 6,172,4.5,2.0,1.0,1.0,21.0,1.0,50.085795,14.37015,2016-03-21 18:36:02.495100
282,784502,4136669,Private room,,Vino?,0,,5.0,1.0,2.0,18.0,1.0,50.142529,14.57833,2016-03-21 18:28:08.212187
283,788601,2049124,Entire home/apt,,Praha 1,18,4.5,1.0,1.0,1.0,41.0,1.0,50.086349,14.417184,2016-03-21 15:25:50.061753
284,790196,1240390,Entire home/apt,,Praha 1,249,4.5,5.0,1.0,,64.0,1.0,50.080634,14.420438,2016-03-21 16:59:55.734956
285,792933,4178100,Entire home/apt,,Zli?ín,13,5.0,3.0,1.0,1.0,40.0,2.0,50.057368,14.283775,2016-03-21 17:41:13.194137
286,793441,2917486,Private room,,Praha 1,69,5.0,2.0,1.0,1.0,60.0,3.0,50.079419,14.421639,2016-03-21 16:02:07.268041
287,800371,2685412,Entire home/apt,,Praha 1,51,4.5,2.0,1.0,1.0,85.0,2.0,50.090567,14.418465,2016-03-21 18:01:27.116926
288,800540,770717,Private room,,Praha 1,125,4.0,2.0,1.0,1.0,40.0,,50.083806,14.4195,2016-03-21 17:12:25.952407
289,809414,606694,Entire home/apt,,Praha 1,87,5.0,4.0,1.0,1.0,99.0,2.0,50.086915,14.408543,2016-03-21 15:16:03.636603
290,811777,770717,Private room,,Praha 1,113,4.0,2.0,1.0,1.0,38.0,1.0,50.083762,14.419137,2016-03-21 16:25:10.738625
291,814149,4278325,Entire home/apt,,Praha 2,71,5.0,4.0,1.0,1.0,58.0,3.0,50.070209,14.435967,2016-03-21 17:58:27.279522
292,814157,227945,Entire home/apt,,Praha 1,84,5.0,4.0,1.0,1.0,46.0,,50.077852,14.423316,2016-03-21 14:50:00.166121
293,815843,3961711,Entire home/apt,,Praha 8,7,4.5,5.0,1.0,1.0,72.0,1.0,50.090186,14.440593,2016-03-21 14:20:14.856989
294,817509,3544432,Entire home/apt,,Praha 4,6,4.5,2.0,1.0,1.0,34.0,3.0,50.062064,14.446361,2016-03-21 18:51:08.527465
295,817818,2173665,Entire home/apt,,Praha 3,84,4.5,4.0,2.0,1.0,59.0,2.0,50.082131,14.452623,2016-03-21 18:27:08.629339
296,817868,4279290,Private room,,Praha 1,205,4.5,3.0,1.0,1.0,30.0,1.0,50.089087,14.425998,2016-03-21 14:52:38.696732
297,818015,4279290,Private room,,Praha 1,156,4.5,3.0,1.0,1.0,33.0,1.0,50.091885,14.427992,2016-03-21 14:13:13.031820
298,818020,3313415,Private room,,Praha 1,55,4.5,4.0,1.0,,35.0,2.0,50.089679,14.436097,2016-03-21 15:57:39.714334
299,818081,4279290,Private room,,Praha 1,218,4.5,3.0,1.0,1.0,33.0,1.0,50.08904,14.428342,2016-03-21 17:13:37.321151
300,820954,3961711,Entire home/apt,,Praha 1,16,4.5,5.0,2.0,,115.0,1.0,50.086437,14.409183,2016-03-21 16:23:24.441286
301,822938,333807,Entire home/apt,,Praha 1,36,4.5,4.0,1.0,1.0,91.0,2.0,50.090515,14.429462,2016-03-21 15:44:24.050442
302,823030,333807,Entire home/apt,,Praha 1,17,4.5,4.0,1.0,1.0,93.0,2.0,50.090715,14.427916,2016-03-21 15:31:52.227420
303,825720,4017022,Entire home/apt,,Praha 7,0,,5.0,2.0,,174.0,7.0,50.106534,14.457355,2016-03-21 15:34:38.399751
304,829576,227945,Entire home/apt,,Praha 3,36,4.0,4.0,1.0,1.0,39.0,,50.083225,14.45276,2016-03-21 15:35:10.163372
305,836863,1634351,Entire home/apt,,Praha 2,50,5.0,4.0,1.0,,52.0,,50.072706,14.436938,2016-03-21 15:31:06.058315
306,840330,4388802,Entire home/apt,,Praha 5,66,5.0,2.0,1.0,1.0,35.0,1.0,50.073518,14.371037,2016-03-21 14:36:17.377237
307,844830,2349876,Entire home/apt,,Praha 7,72,5.0,,3.0,1.0,93.0,2.0,50.097559,14.427408,2016-03-21 19:13:32.013660
308,845810,3931098,Entire home/apt,,Praha 2,21,4.5,2.0,2.0,1.0,57.0,2.0,50.072064,14.417032,2016-03-21 14:26:10.033216
309,846036,2310411,Private room,,Praha 5,17,4.0,3.0,1.0,1.0,22.0,1.0,50.068028,14.397833,2016-03-21 17:02:21.985121
310,846113,2420885,Entire home/apt,,Praha 3,26,4.5,4.0,1.0,1.0,29.0,2.0,50.086704,14.445026,2016-03-21 14:09:16.477653
311,847192,3279605,Entire home/apt,,Praha 2,76,5.0,,1.0,1.0,57.0,,50.07364,14.431532,2016-03-21 17:01:17.323430
312,847470,4424995,Private room,,Praha 20,1,5.0,4.0,1.0,1.0,44.0,1.0,50.117809,14.620169,2016-03-21 15:32:14.204814
313,854260,111449,Private room,,Praha 1,244,5.0,2.0,1.0,1.0,46.0,1.0,50.084771,14.415175,2016-03-21 17:34:24.921309
314,855357,2227448,Entire home/apt,,Praha 1,135,4.5,4.0,1.0,1.0,46.0,3.0,50.0786,14.429453,2016-03-21 16:56:16.456121
315,855669,3763896,Entire home/apt,,Praha 1,18,4.0,4.0,1.0,,58.0,1.0,50.089344,14.42705,2016-03-21 16:53:04.533341
316,857567,4485609,Private room,,Praha 6,4,4.5,3.0,1.0,,35.0,3.0,50.089979,14.304203,2016-03-21 19:17:21.468910
317,860294,4505728,Private room,,Praha 3,7,4.5,3.0,1.0,3.0,42.0,1.0,50.086695,14.453762,2016-03-21 16:42:22.079239
318,861161,4505728,Private room,,Praha 3,7,5.0,2.0,1.0,1.0,30.0,1.0,50.086681,14.453164,2016-03-21 17:53:55.954851
319,862539,4521511,Private room,,Praha 7,0,,1.0,1.0,,81.0,1.0,50.100299,14.422935,2016-03-21 16:44:02.803769
320,868066,4505728,Shared room,,Praha 3,96,4.5,5.0,1.0,3.0,15.0,1.0,50.08847,14.452231,2016-03-21 18:10:10.970458
321,869992,4584780,Entire home/apt,,Praha 5,52,5.0,2.0,1.0,1.0,46.0,2.0,50.068242,14.400415,2016-03-21 16:13:20.164403
322,870669,4588716,Private room,,Praha 8,0,,1.0,1.0,1.0,82.0,1.0,50.128417,14.413967,2016-03-21 19:15:21.922337
323,874150,1366084,Private room,,Praha 1,1,5.0,2.0,1.0,1.0,70.0,1.0,50.086953,14.398596,2016-03-21 17:18:43.035058
324,874164,3059788,Entire home/apt,,Praha 5,24,4.5,,2.0,1.0,77.0,2.0,50.071524,14.404726,2016-03-21 17:02:42.661786
325,874212,4615124,Entire home/apt,,Praha 7,22,4.5,4.0,1.0,1.0,45.0,,50.099117,14.4293,2016-03-21 15:46:06.166789
326,874482,4615124,Entire home/apt,,Praha 7,19,4.5,,2.0,,81.0,3.0,50.09887,14.431198,2016-03-21 17:33:34.885302
327,876329,1366084,Entire home/apt,,Praha 1,0,,,2.0,,116.0,1.0,50.086811,14.39752,2016-03-21 15:40:57.154733
328,878345,4579724,Entire home/apt,,Praha 6,11,4.5,4.0,2.0,1.0,92.0,3.0,50.10817,14.392759,2016-03-21 18:58:44.774444
329,880369,4655828,Private room,,Praha 14,1,4.0,1.0,1.0,1.0,57.0,1.0,50.105853,14.576063,2016-03-21 17:29:15.483713
330,883607,4669559,Entire home/apt,,Praha 5,1,5.0,4.0,1.0,1.0,99.0,4.0,50.063584,14.380884,2016-03-21 17:00:00.547338
331,884170,3931098,Entire home/apt,,Praha 2,4,4.5,4.0,2.0,,57.0,2.0,50.070837,14.417032,2016-03-21 16:09:20.270399
332,886703,4332427,Private room,,Praha 5,25,5.0,2.0,1.0,1.0,26.0,1.0,50.080328,14.406709,2016-03-21 18:29:13.347935
333,887853,4708486,Entire home/apt,,Praha 1,43,4.5,4.0,1.0,1.0,50.0,1.0,50.084388,14.431263,2016-03-21 14:23:54.728582
334,888454,4711485,Private room,,Praha 1,18,4.5,3.0,1.0,1.0,75.0,1.0,50.08835,14.406965,2016-03-21 18:59:37.046236
335,889653,4720777,Private room,,Praha 21,0,,4.0,1.0,,2224.0,1.0,50.082393,14.654692,2016-03-21 16:44:22.737058
336,892288,4739871,Entire home/apt,,Praha 2,32,5.0,3.0,2.0,1.0,63.0,3.0,50.069065,14.434982,2016-03-21 15:37:39.491497
337,899174,4800219,Entire home/apt,,Praha 10,10,4.5,5.0,2.0,1.0,58.0,3.0,50.071273,14.458394,2016-03-21 15:58:23.590796
338,899231,333807,Entire home/apt,,Praha 1,76,4.5,,2.0,1.0,87.0,2.0,50.091309,14.427768,2016-03-21 17:22:08.541348
339,905065,4841758,Entire home/apt,,Praha 13,106,5.0,4.0,1.0,1.0,38.0,2.0,50.050051,14.343988,2016-03-21 15:13:26.025983
340,906369,4875570,Entire home/apt,,Praha 10,62,4.5,2.0,1.0,1.0,29.0,2.0,50.059443,14.4794,2016-03-21 15:27:00.517685
341,906481,4585195,Entire home/apt,,Praha 7,2,,4.0,2.0,1.0,28.0,1.0,50.102671,14.432332,2016-03-21 19:14:11.630247
342,908426,4485609,Private room,,Praha 6,6,3.5,3.0,1.0,,64.0,3.0,50.091967,14.305893,2016-03-21 16:42:27.166189
343,913950,4160716,Entire home/apt,,Praha 2,164,4.5,4.0,1.0,1.0,35.0,2.0,50.072842,14.440362,2016-03-21 15:52:43.828906
344,914120,1408230,Entire home/apt,,Praha 8,59,4.5,2.0,1.0,1.0,34.0,3.0,50.094391,14.453501,2016-03-21 16:46:20.373714
345,926868,4987607,Entire home/apt,,Praha 3,12,4.5,5.0,2.0,1.0,70.0,2.0,50.086476,14.44185,2016-03-21 19:13:05.183793
346,927722,4578395,Entire home/apt,,Praha 4,55,5.0,4.0,1.0,1.0,35.0,1.0,50.035683,14.409333,2016-03-21 19:12:40.200699
347,929386,5003101,Private room,,Praha 10,5,5.0,2.0,1.0,1.0,41.0,2.0,50.059578,14.467142,2016-03-21 16:15:48.664392
348,930351,383698,Entire home/apt,,Praha 1,9,4.5,,1.0,,127.0,,50.08445,14.41786,2016-03-21 16:28:48.781512
349,932019,3313415,Private room,,Praha 1,88,4.5,3.0,1.0,,64.0,2.0,50.088857,14.434225,2016-03-21 16:43:35.287969
350,933489,3228013,Entire home/apt,,Praha 2,56,5.0,,1.0,1.0,88.0,,50.074326,14.42948,2016-03-21 18:23:16.484319
351,933583,3228013,Entire home/apt,,Praha 2,113,5.0,4.0,0.0,1.0,45.0,,50.074607,14.429688,2016-03-21 14:42:01.308620
352,933836,3228013,Entire home/apt,,Praha 2,72,4.5,3.0,0.0,1.0,45.0,,50.071401,14.431004,2016-03-21 16:12:58.038617
353,933989,3874737,Entire home/apt,,Praha 1,104,4.5,4.0,1.0,1.0,52.0,1.0,50.086401,14.409584,2016-03-21 19:07:36.291857
354,935534,5047402,Entire home/apt,,Praha 4,24,4.5,2.0,1.0,1.0,38.0,1.0,50.061123,14.422861,2016-03-21 16:33:50.061874
355,935711,4785865,Private room,,Praha 3,51,5.0,2.0,1.0,1.0,56.0,2.0,50.084456,14.453978,2016-03-21 15:35:37.702667
356,939014,4653042,Entire home/apt,,Praha 3,157,5.0,,2.0,,72.0,2.0,50.082725,14.45099,2016-03-21 15:23:19.825008
357,939413,3279605,Entire home/apt,,Praha 2,103,4.5,4.0,0.0,1.0,45.0,,50.074179,14.430781,2016-03-21 17:12:02.089475
358,940288,4867936,Entire home/apt,,Praha 10,33,4.5,4.0,2.0,1.0,57.0,2.0,50.066633,14.495848,2016-03-21 18:32:37.449654
359,942014,3566484,Entire home/apt,,Praha 8,3,5.0,4.0,1.0,1.0,75.0,1.0,50.094667,14.447797,2016-03-21 17:21:56.891651
360,943162,5102501,Entire home/apt,,Praha 1,28,4.0,,2.0,1.0,70.0,1.0,50.086967,14.398822,2016-03-21 17:49:11.286491
361,943652,5102501,Entire home/apt,,Praha 1,29,4.0,3.0,1.0,1.0,67.0,1.0,50.088234,14.400937,2016-03-21 19:03:31.510546
362,946121,4076155,Entire home/apt,,Praha 8,1,5.0,4.0,2.0,1.0,58.0,1.0,50.101701,14.479949,2016-03-21 18:42:00.799286
363,954114,5102501,Entire home/apt,,Praha 1,16,4.0,,1.0,,88.0,1.0,50.087845,14.398657,2016-03-21 14:08:58.192103
364,956311,2029497,Entire home/apt,,Praha 1,130,5.0,2.0,1.0,1.0,83.0,3.0,50.086039,14.419021,2016-03-21 18:27:49.870031
365,959120,5219439,Entire home/apt,,Praha 7,108,5.0,2.0,1.0,1.0,28.0,2.0,50.101003,14.41836,2016-03-21 18:14:04.221472
366,961372,5047242,Private room,,Praha 1,117,4.5,3.0,1.0,1.0,61.0,2.0,50.077485,14.427093,2016-03-21 16:48:44.098936
367,962877,118970,Entire home/apt,,Praha 1,44,4.5,2.0,1.0,1.0,69.0,3.0,50.09059,14.423614,2016-03-21 14:35:50.557909
368,962914,3430922,Entire home/apt,,Praha 5,118,5.0,3.0,1.0,1.0,83.0,3.0,50.071301,14.409297,2016-03-21 18:35:48.641555
369,963049,5247808,Entire home/apt,,Praha 8,94,5.0,5.0,1.0,1.0,64.0,3.0,50.09185,14.445644,2016-03-21 16:54:52.038189
370,963183,3313415,Entire home/apt,,Praha 1,7,5.0,5.0,2.0,,139.0,3.0,50.09055,14.435408,2016-03-21 16:57:53.686929
371,969617,3954566,Private room,,Praha 5,62,4.5,2.0,1.0,1.0,25.0,2.0,50.044441,14.405586,2016-03-21 18:25:36.562083
372,969799,5297514,Entire home/apt,,Praha 1,185,5.0,4.0,1.0,1.0,110.0,,50.082246,14.416642,2016-03-21 15:51:42.290111
373,970038,3700809,Private room,,Praha 6,90,4.5,2.0,1.0,1.0,34.0,1.0,50.095516,14.40877,2016-03-21 16:17:53.861932
