"url","Title link","Title link_link","Locality value","Normprice value","Labelbinding values"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 4+1 102 m²","https://www.sreality.cz/detail/prodej/byt/4+1/praha-zabehlice-ellnerove/1324056924","Ellnerové, Praha 10 - Záběhlice","4 290 000 Kč","Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 3+kk 76 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-sazovicka/226025820","Sazovická, Praha - Zličín","4 600 000 Kč","Terasa; Garáž"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 3+kk 71 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zlicin-sazovicka/2323698012","Sazovická, Praha 5 - Zličín","4 375 000 Kč","Balkon; Garáž"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 2+kk 47 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-rohacova/3467628892","Roháčova, Praha 3 - Žižkov","4 400 000 Kč","Terasa"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 2+kk 106 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-rohanske-nabrezi/1932448092","Rohanské nábřeží, Praha - Karlín","4 990 000 Kč","Ve výstavbě; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 2+kk 60 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-rohacova/217108828","Roháčova, Praha 3 - Žižkov","4 200 000 Kč","Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 3+kk 62 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vokovice-na-dlouhem-lanu/1266733404","Na Dlouhém lánu, Praha 6 - Vokovice","4 450 000 Kč","Po rekonstrukci"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=4","Prodej bytu 2+kk 57 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-kavkazska/18977116","Kavkazská, Praha - Vršovice","3 984 100 Kč","Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+kk 66 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-troja-k-haltyri/4070756700","K Haltýři, Praha 8 - Troja","4 990 000 Kč","Novostavba; Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+1 77 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-radotin-namesti-osvoboditelu/730648924","náměstí Osvoboditelů, Praha 5 - Radotín","3 590 000 Kč","Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+1 69 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-brevnov-belohorska/511758684","Bělohorská, Praha 6 - Břevnov","4 990 000 Kč","Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 47 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-slezska/2390806876","Slezská, Praha 3 - Vinohrady","3 630 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+1 55 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-strasnice-cernokostelecka/2826031452","Černokostelecká, Praha 10 - Strašnice","3 300 000 Kč","Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 44 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-ruzyne-u-valu/1996087644","U Valu, Praha 6 - Ruzyně","3 250 000 Kč","Parkování; Částečně vybavený; Bus 3 min. pěšky; Obchod 3 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 43 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-dalimilova/478204252","Dalimilova, Praha 3 - Žižkov","3 776 000 Kč","Balkon"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+1 53 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-bohnice-lodzska/893047132","Lodžská, Praha 8 - Bohnice","2 890 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+kk 66 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-bratislavska/653234524","Bratislavská, Praha - Hostivař","4 900 000 Kč","Novostavba; Terasa; Parkování; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+kk 110 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-wassermannova/4195275100","Wassermannova, Praha 5 - Hlubočepy","3 689 000 Kč","Družstevní; Parkování"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+1 79 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-strasnice-limuzska/1749803356","Limuzská, Praha 10 - Strašnice","3 750 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+kk 81 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-bajkalska/482267484","Bajkalská, Praha - Vršovice","4 290 000 Kč","Balkon; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+1 59 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-malesice-hostynska/3529429340","Hostýnská, Praha 10 - Malešice","2 650 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+kk 74 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-mladi/2627985756","Mládí, Praha 5 - Stodůlky","3 950 000 Kč","Parkování; Částečně vybavený; Bus 2 min. pěšky; Restaurace 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 57 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/478794076","U Plynárny, Praha 10 - Michle","3 446 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 54 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/426496348","U Plynárny, Praha 10 - Michle","2 802 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 93 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dejvice-zemedelska/1132888412","Zemědělská, Praha 6 - Dejvice","4 310 000 Kč","Bus 5 min. pěšky; Obchod 7 min. pěšky; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 3+1 71 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-malesice-karanska/1434505564","Káranská, Praha 10 - Malešice","4 500 000 Kč","Družstevní"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-28--pluku/1194250588","28. pluku, Praha 10 - Vršovice","3 290 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=5","Prodej bytu 2+kk 91 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-liben-u-ceskych-lodenic/2449908060","U Českých loděnic, Praha - Libeň","4 900 000 Kč","Novostavba; Balkon; Terasa"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 48 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-bieblova/3257332060","Bieblova, Praha - Smíchov","4 435 000 Kč","Parkování"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+1 65 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-hostivar-hornomecholupska/2819871068","Hornoměcholupská, Praha 10 - Hostivař","3 100 000 Kč","Balkon; Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 50 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-vrchlickeho/3015627100","Vrchlického, Praha 5 - Košíře","3 750 000 Kč","Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+1 58 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-kobylisy-palaskova/1808650588","Paláskova, Praha - Kobylisy","3 260 000 Kč","Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+kk 64 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-petrovice-rezlerova/4075610460","Rezlerova, Praha 10 - Petrovice","3 450 000 Kč","Lodžie; Panelová; Bus 1 min. pěšky; Restaurace 6 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 63 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-dolni-chabry-k-beranovu/2830557532","K Beranovu, Praha 8 - Dolní Chabry","4 050 000 Kč","Novostavba; Balkon; Vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 4+1 90 m²","https://www.sreality.cz/detail/prodej/byt/4+1/praha-zbraslav-vilimkova/276418908","Vilímkova, Praha 5 - Zbraslav","3 960 000 Kč","Balkon; Lodžie; Panelová"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+1 66 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-strasnice-kounicka/1687322972","Kounická, Praha - Strašnice","3 499 000 Kč","Balkon; Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+1 72 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-zabehlice-bramborikova/3145584988","Bramboříková, Praha - Záběhlice","3 400 000 Kč","Družstevní; Lodžie"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 43 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-jezkova/3007107420","Ježkova, Praha 3 - Žižkov","3 990 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+kk 68 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nusle-ciklova/766562652","Čiklova, Praha 2 - Nusle","4 900 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 46 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-stodulky-basteckeho/2592264540","Bašteckého, Praha - Stodůlky","3 350 000 Kč","Panelová; Parkování; Garáž"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 42 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-vinohradska/1220071772","Vinohradská, Praha 3 - Vinohrady","3 590 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 48 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-rejskova/2831475036","Rejskova, Praha - Vinohrady","3 300 000 Kč","Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 3+kk 64 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hlubocepy-hlubocepska/565236060","Hlubočepská, Praha - Hlubočepy","4 680 000 Kč","Garáž"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 52 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zlicin-vestonicka/4230926684","Věstonická, Praha 5 - Zličín","3 950 000 Kč","Novostavba; Terasa; Parkování"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+1 63 m²","https://www.sreality.cz/detail/prodej/byt/2+1/praha-zizkov-jeronymova/1672495196","Jeronýmova, Praha 3 - Žižkov","3 990 000 Kč","Škola 2 min. pěšky; Obchod 3 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 68 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-cimice-vankova/3097284956","Vánková, Praha - Čimice","4 199 000 Kč","Novostavba; Terasa; Garáž"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 75 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1004261724","U Plynárny, Praha 10 - Michle","4 403 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=6","Prodej bytu 2+kk 61 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/4233744732","U Plynárny, Praha 10 - Michle","3 926 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 3+1 117 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-mala-strana-mostecka/4098707548","Mostecká, Praha - Malá Strana","Info o ceně u RK","Po rekonstrukci; Bus 3 min. pěšky; Obchod 4 min. pěšky"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 2+kk 60 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-michle-u-plynarny/1699467612","U Plynárny, Praha 10 - Michle","3 165 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 2+kk 50 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-praha-6-svatovitska/1905119580","Svatovítská, Praha - Praha 6","4 450 000 Kč",""
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 3+kk 78 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-liben-pod-labutkou/1317466460","Pod Labuťkou, Praha - Libeň","4 700 000 Kč","Půdorys"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 3+kk 76 m²","https://www.sreality.cz/detail/prodej/byt/3+kk/praha-stodulky-precechtelova/1081794908","Přecechtělova, Praha 5 - Stodůlky","3 850 000 Kč","Panelová; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 2+kk 52 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-mala-plynarni/3107250524","Malá Plynární, Praha 7 - Holešovice","4 100 000 Kč","Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 3+1 70 m²","https://www.sreality.cz/detail/prodej/byt/3+1/praha-zizkov-konevova/702271836","Koněvova, Praha 3 - Žižkov","4 900 000 Kč","Po rekonstrukci; Částečně vybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 2+kk 31 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-na-micankach/1062855004","Na Míčánkách, Praha 10 - Vršovice","2 900 000 Kč","Po rekonstrukci; Nevybavený"
"https://www.sreality.cz/hledani/prodej/byty/praha-1,praha-2,praha-3,praha-5,praha-6,praha-7,praha-10,praha-8?velikost=2%2Bkk,2%2B1,3%2Bkk,3%2B1,4%2Bkk,4%2B1&cena-od=0&cena-do=5000000&strana=7","Prodej bytu 2+kk 57 m²","https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-vrsovicka/1844175196","Vršovická, Praha 10 - Vršovice","3 890 000 Kč","Nevybavený"
